,gpsLat,gpsLong,file_year,patent_year
3956,,,2003,2006
3957,,,2000,2006
3958,32.9999035,-96.8243019,2001,2006
3959,,,2004,2006
3960,,,2004,2006
3961,,,2002,2006
3962,,,2003,2006
3963,,,2001,2006
3964,48.888919,-103.008794,2003,2006
3965,,,2002,2006
3966,,,2000,2006
3967,,,2003,2006
3968,,,2001,2006
3969,,,2003,2006
3970,,,2003,2006
3971,48.888919,-103.008794,2002,2006
3972,,,2001,2006
3973,,,2004,2006
3974,,,2001,2006
3975,,,2000,2006
3976,,,2003,2006
3977,,,2001,2006
3978,,,2002,2006
3979,48.888919,-103.008794,2002,2006
3980,39.075609,-104.8698511,2001,2006
3981,,,2003,2006
3982,48.888919,-103.008794,2003,2006
3983,,,2002,2006
3984,,,2002,2006
3985,48.888919,-103.008794,2003,2006
3986,,,2001,2006
3987,,,2003,2006
3988,,,2002,2006
3989,48.888919,-103.008794,2004,2006
3990,,,2001,2006
3991,48.888919,-103.008794,2004,2006
3992,,,2002,2006
3993,48.888919,-103.008794,2005,2006
3994,,,2004,2006
3995,,,2002,2006
3996,,,2004,2006
3997,48.888919,-103.008794,2004,2006
3998,48.888919,-103.008794,2003,2006
3999,,,2002,2006
4000,48.888919,-103.008794,2003,2006
4001,,,2001,2006
4002,48.888919,-103.008794,2003,2006
4003,,,2000,2006
4004,,,2003,2006
4005,,,2003,2006
4006,,,2003,2006
4007,,,2002,2006
4008,35.02678805,-106.63479844375736,2001,2006
4009,48.888919,-103.008794,2001,2006
4010,,,2003,2006
4011,48.888919,-103.008794,2004,2006
4012,48.888919,-103.008794,2005,2006
4013,,,2003,2006
4014,,,2004,2006
4015,47.9235996,-120.1955611,2002,2006
4016,,,2001,2006
4017,,,2002,2006
4018,48.888919,-103.008794,2001,2006
4019,,,2003,2006
4020,48.888919,-103.008794,2003,2006
4021,48.888919,-103.008794,2004,2006
4022,,,2002,2006
4023,48.888919,-103.008794,2000,2006
4024,,,2001,2006
4025,,,2005,2006
4026,,,2004,2006
4027,39.5400089,-104.8580856,2002,2006
4028,48.888919,-103.008794,2003,2006
4029,,,2005,2006
4030,,,2004,2006
4031,,,2002,2006
4032,,,2005,2006
4033,,,2002,2006
4034,,,2005,2006
4035,48.888919,-103.008794,2001,2006
4036,48.888919,-103.008794,1997,2006
4037,,,2005,2006
4038,,,2000,2006
4039,48.888919,-103.008794,2005,2007
4040,,,2003,2007
4041,,,2000,2007
4042,,,2003,2007
4043,,,2003,2007
4044,48.888919,-103.008794,2003,2007
4045,,,2003,2007
4046,,,2002,2007
4047,,,2004,2007
4048,,,2004,2007
4049,,,2002,2007
4050,,,2002,2007
4051,,,2002,2007
4052,,,2005,2007
4053,48.888919,-103.008794,2004,2007
4054,,,2004,2007
4055,,,2001,2007
4056,,,2002,2007
4057,,,2002,2007
4058,,,2004,2007
4059,,,2004,2007
4060,48.888919,-103.008794,2003,2007
4061,,,2004,2007
4062,,,2003,2007
4063,,,2004,2007
4064,,,2004,2007
4065,38.8660691,-77.2380493,1995,2007
4066,,,2001,2007
4067,39.075609,-104.8698511,2002,2007
4068,,,2003,2007
4069,38.8660691,-77.2380493,1995,2007
4070,,,2003,2007
4071,,,2003,2007
4072,,,2004,2007
4073,,,2002,2007
4074,,,2004,2007
4075,,,2005,2007
4076,,,2003,2007
4077,,,2003,2007
4078,,,2004,2007
4079,48.888919,-103.008794,2002,2007
4080,,,2002,2007
4081,,,2005,2007
4082,,,2003,2007
4083,48.888919,-103.008794,2003,2007
4084,35.02678805,-106.63479844375736,2002,2007
4085,,,2002,2007
4086,,,2005,2007
4087,,,2002,2007
4088,48.888919,-103.008794,2003,2007
4089,48.888919,-103.008794,2004,2007
4090,48.888919,-103.008794,2005,2007
4091,,,2001,2007
4092,,,2002,2007
4093,,,2001,2007
4094,,,2004,2007
4095,,,2002,2007
4096,,,2003,2007
4097,39.075609,-104.8698511,2004,2007
4098,,,2004,2007
4099,,,2002,2007
4100,,,2004,2007
4101,48.888919,-103.008794,2003,2007
4102,,,2002,2007
4103,,,2003,2007
4104,,,2003,2007
4105,,,2003,2007
4106,48.888919,-103.008794,2003,2007
4107,,,2001,2007
4108,43.1226985,-77.6307297,2002,2007
4109,,,2003,2007
4110,,,2000,2007
4111,40.4437584,-79.9423308,2003,2007
4112,,,2004,2007
4113,,,2003,2007
4114,,,2004,2007
4115,,,2001,2007
4116,,,1997,2007
4117,48.888919,-103.008794,2004,2007
4118,33.0517637,-96.7677211,2003,2007
4119,,,2005,2007
4120,,,2003,2007
4121,,,2007,2007
4122,,,2004,2007
4123,,,2003,2007
4124,,,2003,2007
4125,,,2004,2007
4126,,,2004,2007
4127,,,2005,2007
4128,,,2004,2007
4129,,,2005,2007
4130,48.888919,-103.008794,2003,2007
4131,,,2004,2007
4132,,,2005,2007
4133,48.888919,-103.008794,2003,2007
4134,,,2003,2007
4135,,,1999,2007
4136,,,2003,2007
4137,,,2003,2007
4138,,,2004,2007
4139,,,2004,2007
4140,,,2004,2007
4141,,,2006,2007
4142,48.888919,-103.008794,2004,2007
4143,39.075609,-104.8698511,2005,2007
4144,,,2003,2007
4145,,,2002,2007
4146,,,2003,2007
4147,,,2003,2007
4148,,,2005,2007
4149,,,2006,2007
4150,,,2002,2007
4151,,,2003,2007
4152,,,2003,2007
4153,,,2003,2007
4154,,,2003,2007
4155,,,2004,2007
4156,,,2004,2008
4157,,,2002,2008
4158,,,2003,2008
4159,,,2003,2008
4160,,,2003,2008
4161,,,2004,2008
4162,48.888919,-103.008794,2003,2008
4163,,,2004,2008
4164,,,2002,2008
4165,,,2001,2008
4166,,,2004,2008
4167,,,2003,2008
4168,35.02678805,-106.63479844375736,2002,2008
4169,,,2001,2008
4170,,,2003,2008
4171,48.888919,-103.008794,2005,2008
4172,,,2005,2008
4173,,,2004,2008
4174,,,2004,2008
4175,,,2003,2008
4176,36.14380105,-86.80281889095295,2004,2008
4177,,,2002,2008
4178,48.888919,-103.008794,2004,2008
4179,,,2006,2008
4180,48.888919,-103.008794,2003,2008
4181,39.075609,-104.8698511,2005,2008
4182,,,2005,2008
4183,48.888919,-103.008794,2004,2008
4184,,,2003,2008
4185,,,2005,2008
4186,,,2005,2008
4187,,,2005,2008
4188,41.26427,-85.840824,2003,2008
4189,,,2006,2008
4190,,,2005,2008
4191,,,2005,2008
4192,,,2006,2008
4193,,,2007,2008
4194,35.02678805,-106.63479844375736,2002,2008
4195,,,2001,2008
4196,,,2004,2008
4197,,,2001,2008
4198,,,2005,2008
4199,,,2006,2008
4200,,,2007,2008
4201,,,2002,2008
4202,,,2007,2008
4203,,,2006,2008
4204,48.888919,-103.008794,2003,2008
4205,,,2000,2008
4206,,,2004,2008
4207,,,2005,2008
4208,,,2003,2008
4209,,,2000,2008
4210,,,2005,2008
4211,,,2003,2008
4212,,,2005,2008
4213,36.7930901,-98.67294270477655,2004,2008
4214,,,2003,2008
4215,,,2004,2008
4216,48.888919,-103.008794,2004,2008
4217,,,2005,2008
4218,,,2001,2008
4219,,,2003,2008
4220,,,2004,2008
4221,,,2004,2008
4222,,,2003,2008
4223,,,2006,2008
4224,48.888919,-103.008794,2004,2008
4225,,,2002,2008
4226,,,2001,2008
4227,,,2005,2008
4228,43.0408184,-76.1391437,2004,2008
4229,,,2006,2008
4230,,,2004,2008
4231,,,2004,2008
4232,,,2006,2008
4233,,,1999,2008
4234,,,2003,2008
4235,,,2003,2008
4236,,,2006,2008
4237,,,2003,2008
4238,,,2004,2008
4239,,,2003,2008
4240,,,2004,2008
4241,,,2005,2008
4242,,,2006,2008
4243,48.888919,-103.008794,2003,2008
4244,,,2003,2008
4245,,,2004,2008
4246,,,2005,2008
4247,44.636504,-72.67844174671883,2004,2008
4248,,,2003,2008
4249,,,2005,2008
4250,,,2005,2008
4251,,,2006,2008
4252,,,2002,2008
4253,,,2005,2008
4254,,,2005,2008
4255,39.075609,-104.8698511,2006,2009
4256,,,2004,2009
4257,39.075609,-104.8698511,2006,2009
4258,,,2003,2009
4259,,,2005,2009
4260,,,2000,2009
4261,,,2006,2009
4262,,,2000,2009
4263,,,2007,2009
4264,,,2003,2009
4265,,,2005,2009
4266,,,2003,2009
4267,,,2003,2009
4268,,,2005,2009
4269,,,2005,2009
4270,,,2005,2009
4271,,,2004,2009
4272,,,2005,2009
4273,,,2002,2009
4274,36.77913305,-76.09451143388634,2004,2009
4275,,,2005,2009
4276,36.77913305,-76.09451143388634,2005,2009
4277,36.77913305,-76.09451143388634,2005,2009
4278,,,2001,2009
4279,,,2004,2009
4280,,,2007,2009
4281,,,2004,2009
4282,,,2007,2009
4283,,,2004,2009
4284,,,2003,2009
4285,,,2002,2009
4286,,,2002,2009
4287,,,2005,2009
4288,,,2004,2009
4289,48.888919,-103.008794,2003,2009
4290,,,2005,2009
4291,,,2003,2009
4292,,,2001,2009
4293,,,2004,2009
4294,,,2004,2009
4295,,,2003,2009
4296,,,2003,2009
4297,,,2007,2009
4298,,,2003,2009
4299,,,1997,2009
4300,,,2001,2009
4301,,,2004,2009
4302,48.888919,-103.008794,2002,2009
4303,,,2002,2009
4304,,,2004,2009
4305,,,2002,2009
4306,,,2004,2009
4307,,,2004,2009
4308,,,2005,2009
4309,,,2006,2009
4310,,,1995,2009
4311,,,2000,2009
4312,,,2004,2009
4313,,,2006,2009
4314,,,2006,2009
4315,,,2003,2009
4316,,,2006,2009
4317,,,2004,2009
4318,,,2007,2009
4319,,,2006,2009
4320,,,2004,2009
4321,,,2007,2009
4322,,,2008,2009
4323,,,2007,2009
4324,,,2006,2009
4325,,,2004,2009
4326,,,2007,2009
4327,,,2004,2009
4328,,,2004,2009
4329,,,2004,2009
4330,,,2005,2009
4331,,,2004,2009
4332,,,2005,2009
4333,,,2005,2009
4334,,,2005,2009
4335,,,2005,2009
4336,,,2002,2009
4337,,,2002,2009
4338,,,2006,2009
4339,,,2005,2009
4340,,,2005,2009
4341,48.888919,-103.008794,2006,2009
4342,,,2002,2009
4343,,,2006,2009
4344,,,2007,2009
4345,,,2006,2009
4346,,,2003,2009
4347,,,2005,2009
4348,,,2006,2009
4349,,,2008,2009
4350,,,2008,2009
4351,,,2007,2009
4352,,,2002,2009
4353,,,2003,2009
4354,,,2001,2009
4355,,,2008,2009
4356,,,2004,2009
4357,,,2004,2009
4358,,,2004,2009
4359,,,2006,2009
4360,,,2004,2009
4361,,,2004,2009
4362,,,2005,2009
4363,,,2005,2009
4364,,,2004,2009
4365,48.888919,-103.008794,2007,2009
4366,,,2004,2009
4367,,,2004,2009
4368,,,2005,2009
4369,,,2007,2009
4370,,,2006,2009
4371,,,2004,2009
4372,,,2005,2009
4373,,,2004,2009
4374,,,2004,2009
4375,,,2003,2009
4376,,,2002,2009
4377,,,2004,2009
4378,,,2006,2009
4379,,,2007,2009
4380,41.574746,-87.7412022,2003,2009
4381,,,2004,2009
4382,,,2003,2009
4383,,,2004,2009
4384,,,2003,2009
4385,,,2005,2009
4386,,,2006,2009
4387,,,2004,2009
4388,,,2004,2009
4389,,,2007,2009
4390,,,2004,2009
4391,,,2006,2009
4392,47.7595071,-122.19100215821415,2003,2009
4393,,,2005,2009
4394,,,2004,2009
4395,,,2007,2009
4396,,,2006,2009
4397,,,2005,2009
4398,,,2005,2009
4399,,,2008,2009
4400,,,2006,2009
4401,,,2003,2009
4402,,,1999,2009
4403,,,2006,2009
4404,,,2004,2009
4405,,,2003,2009
4406,,,2004,2009
4407,,,2004,2010
4408,,,2003,2010
4409,,,2004,2010
4410,,,2005,2010
4411,,,2004,2010
4412,,,2003,2010
4413,,,2006,2010
4414,,,2007,2010
4415,,,2004,2010
4416,,,2004,2010
4417,,,2008,2010
4418,,,2005,2010
4419,,,2004,2010
4420,,,2006,2010
4421,,,2006,2010
4422,,,2004,2010
4423,46.720973900000004,-92.09828381764498,2007,2010
4424,,,2006,2010
4425,,,2007,2010
4426,,,2002,2010
4427,48.888919,-103.008794,2004,2010
4428,,,2004,2010
4429,,,2004,2010
4430,48.888919,-103.008794,2007,2010
4431,,,2007,2010
4432,,,2004,2010
4433,,,2004,2010
4434,,,2007,2010
4435,,,2007,2010
4436,48.888919,-103.008794,2007,2010
4437,,,2004,2010
4438,,,2005,2010
4439,,,2006,2010
4440,,,2007,2010
4441,,,2007,2010
4442,,,2004,2010
4443,,,2007,2010
4444,48.888919,-103.008794,2008,2010
4445,,,2001,2010
4446,,,2007,2010
4447,48.888919,-103.008794,2003,2010
4448,,,2004,2010
4449,,,2007,2010
4450,,,2006,2010
4451,,,2008,2010
4452,,,2005,2010
4453,,,2006,2010
4454,,,2005,2010
4455,,,2005,2010
4456,48.888919,-103.008794,2005,2010
4457,48.888919,-103.008794,2005,2010
4458,,,2008,2010
4459,,,2004,2010
4460,,,2003,2010
4461,,,2005,2010
4462,,,2008,2010
4463,48.888919,-103.008794,2005,2010
4464,,,2007,2010
4465,,,2000,2010
4466,,,2004,2010
4467,,,2005,2010
4468,,,2005,2010
4469,,,2003,2010
4470,,,2005,2010
4471,,,2004,2010
4472,,,2004,2010
4473,,,2003,2010
4474,48.888919,-103.008794,2007,2010
4475,,,2003,2010
4476,,,2006,2010
4477,,,2005,2010
4478,,,2004,2010
4479,,,2003,2010
4480,,,2003,2010
4481,,,2004,2010
4482,,,2006,2010
4483,,,2006,2010
4484,,,2005,2010
4485,48.888919,-103.008794,2002,2010
4486,,,2006,2010
4487,48.888919,-103.008794,2006,2010
4488,,,2006,2010
4489,,,2004,2010
4490,,,2000,2010
4491,35.02678805,-106.63479844375736,2005,2010
4492,,,2007,2010
4493,38.580382099999994,-121.50582289825674,2002,2010
4494,,,2001,2010
4495,,,2005,2010
4496,,,2005,2010
4497,,,2003,2010
4498,42.067485,-75.773932,2007,2010
4499,47.1099114,-88.55115132910507,2005,2010
4500,,,2005,2010
4501,,,2005,2010
4502,,,2006,2010
4503,,,2004,2010
4504,,,2008,2010
4505,,,2005,2010
4506,,,2005,2010
4507,,,2008,2010
4508,,,2004,2010
4509,,,2007,2010
4510,39.8706764,-76.7074724,2005,2010
4511,,,2007,2010
4512,,,2003,2010
4513,,,2005,2010
4514,,,2005,2010
4515,48.888919,-103.008794,2005,2010
4516,18.126941950000003,-66.49595326236332,2006,2010
4517,48.888919,-103.008794,2007,2010
4518,,,2004,2010
4519,,,2003,2010
4520,48.888919,-103.008794,2005,2010
4521,,,2008,2010
4522,,,2006,2010
4523,,,2006,2010
4524,,,2007,2010
4525,,,2007,2010
4526,48.888919,-103.008794,2007,2010
4527,48.888919,-103.008794,2006,2010
4528,,,2009,2010
4529,,,2004,2010
4530,,,2005,2010
4531,,,2002,2010
4532,,,2008,2010
4533,,,2007,2010
4534,,,2004,2010
4535,,,2007,2010
4536,,,2009,2010
4537,,,2003,2010
4538,47.7595071,-122.19100215821415,2007,2010
4539,,,2003,2010
4540,,,2006,2010
4541,,,2006,2010
4542,,,2007,2010
4543,,,2005,2010
4544,,,2008,2010
4545,,,2007,2010
4546,,,2004,2010
4547,,,2004,2010
4548,,,2000,2010
4549,,,2005,2010
4550,,,2005,2010
4551,48.888919,-103.008794,2000,2010
4552,,,2004,2010
4553,,,2006,2010
4554,,,2006,2010
4555,,,2005,2010
4556,,,2009,2010
4557,,,2005,2010
4558,,,2004,2010
4559,,,2006,2010
4560,,,2003,2010
4561,40.4437584,-79.9423308,2007,2010
4562,,,2009,2010
4563,48.888919,-103.008794,2005,2010
4564,,,2008,2010
4565,48.888919,-103.008794,2007,2010
4566,,,2006,2010
4567,,,2006,2010
4568,,,2005,2010
4569,,,2005,2010
4570,,,2006,2010
4571,48.888919,-103.008794,2007,2010
4572,,,2003,2010
4573,,,2006,2010
4574,,,2009,2010
4575,,,2004,2010
4576,,,2006,2010
4577,,,2009,2010
4578,,,2005,2010
4579,,,2007,2010
4580,48.888919,-103.008794,2005,2010
4581,,,2006,2010
4582,,,2009,2010
4583,,,2005,2010
4584,48.888919,-103.008794,2007,2010
4585,,,2005,2010
4586,,,2007,2010
4587,,,2007,2010
4588,,,2006,2010
4589,,,2007,2010
4590,,,2003,2010
4591,,,2006,2010
4592,,,2007,2010
4593,48.888919,-103.008794,2008,2010
4594,,,2005,2010
4595,,,2006,2010
4596,,,2003,2010
4597,,,2005,2010
4598,,,2003,2010
4599,,,2007,2010
4600,48.888919,-103.008794,2008,2010
4601,,,2004,2010
4602,,,2006,2010
4603,,,2009,2010
4604,,,2008,2010
4605,,,2008,2010
4606,48.888919,-103.008794,2005,2010
4607,,,2004,2010
4608,,,2009,2010
4609,,,2008,2010
4610,,,2006,2010
4611,,,2004,2010
4612,,,2003,2010
4613,,,2005,2010
4614,,,2006,2010
4615,,,2009,2010
4616,,,2004,2010
4617,,,2006,2010
4618,,,2002,2010
4619,,,2007,2010
4620,,,2005,2010
4621,,,2007,2010
4622,,,2009,2010
4623,,,2008,2010
4624,,,2002,2010
4625,,,2006,2010
4626,,,2008,2010
4627,,,2002,2010
4628,,,2006,2010
4629,,,2007,2010
4630,,,2007,2010
4631,,,2007,2010
4632,,,2006,2010
4633,,,2003,2010
4634,,,2004,2010
4635,,,2006,2010
4636,,,2008,2010
4637,,,2004,2010
4638,,,2003,2010
4639,,,2006,2010
4640,,,2007,2010
4641,,,2009,2010
4642,,,2005,2010
4643,,,2006,2010
4644,,,2007,2010
4645,36.7930901,-98.67294270477655,2005,2010
4646,,,2006,2010
4647,,,2004,2010
4648,,,2006,2010
4649,,,2008,2010
4650,,,2010,2010
4651,,,2007,2010
4652,,,2006,2010
4653,,,2005,2010
4654,,,2004,2010
4655,,,2009,2010
4656,47.9235996,-120.1955611,2004,2010
4657,,,2008,2010
4658,,,2007,2010
4659,,,2006,2011
4660,,,2004,2011
4661,,,2008,2011
4662,48.888919,-103.008794,2009,2011
4663,,,2003,2011
4664,,,2009,2011
4665,,,2007,2011
4666,,,2009,2011
4667,,,2006,2011
4668,,,2005,2011
4669,,,2007,2011
4670,,,2004,2011
4671,,,2006,2011
4672,,,2004,2011
4673,,,2005,2011
4674,,,2002,2011
4675,,,2007,2011
4676,,,2006,2011
4677,,,2006,2011
4678,,,2004,2011
4679,,,2005,2011
4680,,,2007,2011
4681,,,2008,2011
4682,,,2007,2011
4683,48.888919,-103.008794,2008,2011
4684,,,2008,2011
4685,,,2004,2011
4686,,,2007,2011
4687,,,2005,2011
4688,,,2010,2011
4689,,,2002,2011
4690,,,2003,2011
4691,,,2005,2011
4692,,,2006,2011
4693,,,2008,2011
4694,,,2008,2011
4695,,,2009,2011
4696,,,2007,2011
4697,,,2005,2011
4698,,,2010,2011
4699,,,2007,2011
4700,,,2010,2011
4701,,,2007,2011
4702,,,2008,2011
4703,,,2007,2011
4704,,,2007,2011
4705,,,2010,2011
4706,,,2007,2011
4707,,,2007,2011
4708,,,2007,2011
4709,,,2007,2011
4710,,,2004,2011
4711,,,2006,2011
4712,,,2005,2011
4713,,,2007,2011
4714,,,2007,2011
4715,,,2006,2011
4716,,,2009,2011
4717,,,2005,2011
4718,,,2008,2011
4719,,,2006,2011
4720,,,2007,2011
4721,,,2005,2011
4722,,,2007,2011
4723,,,2004,2011
4724,48.888919,-103.008794,2008,2011
4725,,,2006,2011
4726,,,2003,2011
4727,,,2008,2011
4728,,,2006,2011
4729,43.1761561,-78.6869226,2010,2011
4730,,,2003,2011
4731,48.888919,-103.008794,2007,2011
4732,,,2009,2011
4733,28.2755367,-82.63990772326852,2007,2011
4734,,,2002,2011
4735,,,2006,2011
4736,,,2007,2011
4737,48.888919,-103.008794,2009,2011
4738,,,2007,2011
4739,,,2005,2011
4740,,,2007,2011
4741,,,2007,2011
4742,,,2007,2011
4743,,,2008,2011
4744,48.888919,-103.008794,2008,2011
4745,,,2006,2011
4746,,,2008,2011
4747,,,2005,2011
4748,,,2006,2011
4749,,,2009,2011
4750,,,2004,2011
4751,,,2005,2011
4752,48.888919,-103.008794,2007,2011
4753,,,2007,2011
4754,,,2005,2011
4755,,,2007,2011
4756,,,2006,2011
4757,,,2007,2011
4758,,,2006,2011
4759,48.888919,-103.008794,2007,2011
4760,,,2009,2011
4761,,,2010,2011
4762,,,2009,2011
4763,,,2008,2011
4764,,,2005,2011
4765,,,2009,2011
4766,,,2008,2011
4767,,,2007,2011
4768,,,2008,2011
4769,,,2004,2011
4770,,,2006,2011
4771,48.888919,-103.008794,2007,2011
4772,,,2007,2011
4773,,,2008,2011
4774,,,2010,2011
4775,,,2007,2011
4776,,,2003,2011
4777,48.888919,-103.008794,2003,2011
4778,,,2007,2011
4779,,,2008,2011
4780,,,2005,2011
4781,48.888919,-103.008794,2005,2011
4782,,,2006,2011
4783,,,2007,2011
4784,,,2007,2011
4785,,,2004,2011
4786,,,2007,2011
4787,,,2009,2011
4788,,,2007,2011
4789,,,2009,2011
4790,,,2010,2011
4791,,,2004,2011
4792,,,2005,2011
4793,,,2009,2011
4794,,,2004,2011
4795,,,2006,2011
4796,,,2007,2011
4797,,,2004,2011
4798,,,2002,2011
4799,,,2010,2011
4800,,,2006,2011
4801,,,2007,2011
4802,,,2003,2011
4803,,,2006,2011
4804,,,2010,2011
4805,36.77913305,-76.09451143388634,2007,2011
4806,,,2007,2011
4807,,,2008,2011
4808,,,2009,2011
4809,,,2004,2011
4810,48.888919,-103.008794,2005,2011
4811,,,2007,2011
4812,,,2007,2011
4813,,,2006,2011
4814,,,2006,2011
4815,,,2009,2011
4816,,,2009,2011
4817,,,2008,2011
4818,,,2005,2011
4819,,,2004,2011
4820,,,2008,2011
4821,,,2008,2011
4822,,,2010,2011
4823,,,2003,2011
4824,,,2006,2011
4825,,,2005,2011
4826,,,2004,2011
4827,,,2010,2011
4828,,,2007,2011
4829,,,2007,2011
4830,,,2009,2011
4831,,,2004,2011
4832,48.888919,-103.008794,2008,2011
4833,,,2008,2011
4834,,,2008,2011
4835,,,2008,2011
4836,,,2008,2011
4837,26.2964888,-81.4433281,2006,2011
4838,,,2007,2011
4839,40.929333799999995,-74.26601566595065,2005,2011
4840,,,2006,2011
4841,,,2005,2011
4842,48.888919,-103.008794,2003,2011
4843,,,2009,2011
4844,,,2008,2011
4845,,,2006,2011
4846,48.888919,-103.008794,2009,2011
4847,,,2008,2011
4848,,,2004,2011
4849,,,2009,2011
4850,,,2008,2011
4851,,,2007,2011
4852,43.1226985,-77.6307297,2006,2011
4853,,,2006,2011
4854,,,2006,2011
4855,,,2008,2011
4856,,,2006,2011
4857,,,2009,2011
4858,,,2005,2011
4859,,,2004,2011
4860,,,2004,2011
4861,,,2004,2011
4862,,,2007,2011
4863,48.888919,-103.008794,2009,2011
4864,,,2010,2011
4865,,,2006,2011
4866,,,2005,2011
4867,,,2010,2011
4868,,,2006,2011
4869,,,2007,2011
4870,36.7930901,-98.67294270477655,2007,2011
4871,,,2006,2011
4872,48.888919,-103.008794,2010,2011
4873,48.888919,-103.008794,2010,2011
4874,48.888919,-103.008794,2010,2011
4875,,,2005,2011
4876,,,2002,2011
4877,,,2007,2011
4878,,,2010,2011
4879,,,2009,2011
4880,,,2002,2011
4881,,,2007,2011
4882,,,2003,2011
4883,48.888919,-103.008794,2010,2011
4884,,,2009,2011
4885,,,2008,2011
4886,48.888919,-103.008794,2009,2011
4887,,,2007,2011
4888,,,2008,2011
4889,,,2006,2011
4890,,,2005,2011
4891,,,2010,2011
4892,,,2004,2011
4893,,,2005,2011
4894,48.888919,-103.008794,2009,2011
4895,,,2009,2011
4896,,,2007,2011
4897,,,2008,2011
4898,,,2008,2011
4899,35.02678805,-106.63479844375736,2004,2011
4900,,,2008,2011
4901,48.888919,-103.008794,2006,2011
4902,48.888919,-103.008794,2008,2011
4903,,,2006,2011
4904,,,2007,2011
4905,,,2009,2011
4906,,,2009,2011
4907,,,2006,2011
4908,,,2007,2011
4909,,,2009,2011
4910,,,2007,2011
4911,,,2009,2011
4912,,,2003,2011
4913,,,2005,2011
4914,,,2005,2011
4915,,,2006,2011
4916,,,2006,2011
4917,48.888919,-103.008794,2008,2011
4918,,,2009,2011
4919,,,2004,2011
4920,,,2008,2011
4921,,,2006,2011
4922,,,2009,2011
4923,,,2006,2011
4924,,,2010,2011
4925,,,2008,2011
4926,,,2008,2011
4927,,,2010,2011
4928,,,2006,2011
4929,,,2007,2011
4930,48.888919,-103.008794,2007,2011
4931,,,2011,2011
4932,,,2008,2011
4933,,,2008,2011
4934,,,2008,2011
4935,,,2009,2011
4936,,,2006,2011
4937,,,2005,2011
4938,,,2009,2011
4939,,,2005,2011
4940,,,2009,2011
4941,,,2008,2011
4942,,,2007,2011
4943,,,2004,2011
4944,,,2005,2011
4945,,,2007,2011
4946,,,2005,2011
4947,,,2011,2011
4948,,,2004,2011
4949,,,2005,2011
4950,48.888919,-103.008794,2005,2011
4951,,,2004,2011
4952,,,2009,2011
4953,,,2007,2011
4954,,,2008,2011
4955,,,2007,2011
4956,,,2006,2011
4957,,,2008,2011
4958,,,2007,2011
4959,,,2007,2011
4960,,,2008,2011
4961,,,2009,2011
4962,,,2008,2011
4963,48.888919,-103.008794,2010,2011
4964,,,2007,2011
4965,,,2006,2011
4966,,,2007,2011
4967,,,2005,2011
4968,,,2008,2011
4969,,,2008,2011
4970,,,2008,2011
4971,,,2009,2011
4972,,,2009,2011
4973,,,2006,2011
4974,26.2964888,-81.4433281,2005,2011
4975,,,2011,2011
4976,,,2009,2011
4977,,,2008,2012
4978,,,2004,2012
4979,48.888919,-103.008794,2010,2012
4980,,,2006,2012
4981,,,2007,2012
4982,,,2007,2012
4983,,,2011,2012
4984,,,2009,2012
4985,,,2005,2012
4986,,,2010,2012
4987,,,2010,2012
4988,,,2007,2012
4989,,,2006,2012
4990,,,2006,2012
4991,,,2007,2012
4992,,,2007,2012
4993,,,2009,2012
4994,48.888919,-103.008794,2009,2012
4995,,,2007,2012
4996,,,2007,2012
4997,,,2008,2012
4998,,,2003,2012
4999,48.888919,-103.008794,2010,2012
5000,48.888919,-103.008794,2011,2012
5001,48.888919,-103.008794,2010,2012
5002,48.888919,-103.008794,2008,2012
5003,,,2007,2012
5004,,,2010,2012
5005,43.00480865,-70.80809533243931,2007,2012
5006,,,2005,2012
5007,,,2004,2012
5008,,,2004,2012
5009,,,2007,2012
5010,,,2011,2012
5011,,,2009,2012
5012,,,2005,2012
5013,,,2009,2012
5014,48.888919,-103.008794,2009,2012
5015,,,2008,2012
5016,,,2006,2012
5017,,,2007,2012
5018,,,2007,2012
5019,,,2006,2012
5020,,,2010,2012
5021,,,2010,2012
5022,48.888919,-103.008794,2009,2012
5023,,,2009,2012
5024,48.888919,-103.008794,2008,2012
5025,,,2006,2012
5026,,,2005,2012
5027,,,2005,2012
5028,,,2009,2012
5029,,,2009,2012
5030,,,2003,2012
5031,,,2007,2012
5032,,,2007,2012
5033,,,2009,2012
5034,,,2006,2012
5035,48.888919,-103.008794,2005,2012
5036,,,2010,2012
5037,,,2009,2012
5038,,,2008,2012
5039,,,2009,2012
5040,,,2009,2012
5041,50.7093261,13.594392913870553,2009,2012
5042,,,2005,2012
5043,,,2008,2012
5044,42.067485,-75.773932,2009,2012
5045,,,2003,2012
5046,,,2003,2012
5047,,,2008,2012
5048,,,2003,2012
5049,,,2003,2012
5050,,,2008,2012
5051,,,2007,2012
5052,,,2011,2012
5053,,,2009,2012
5054,,,2008,2012
5055,,,2011,2012
5056,,,2005,2012
5057,,,2010,2012
5058,,,2009,2012
5059,,,2007,2012
5060,,,2008,2012
5061,39.8706764,-76.7074724,2010,2012
5062,,,2007,2012
5063,,,2008,2012
5064,,,2009,2012
5065,,,2010,2012
5066,,,2004,2012
5067,,,2008,2012
5068,39.8706764,-76.7074724,2005,2012
5069,,,2007,2012
5070,,,2005,2012
5071,,,2008,2012
5072,,,2009,2012
5073,47.7595071,-122.19100215821415,2008,2012
5074,,,2005,2012
